State,County,duration,Accident,Broken,Congestion,Construction,Event,Incident,Lane,Other
TX,Crosby,"(32.0, 64.0]",0,0,95,0,0,0,0,0
TX,Crosby,"(4096.0, 8192.0]",0,0,0,1,0,0,0,0
TX,Crosby,"(64.0, 128.0]",0,0,4,0,0,1,0,0
TX,Crosby,ALL,0,0,100,2,0,1,0,0
TX,Culberson,"(128.0, 256.0]",0,0,1,0,0,0,0,0
TX,Culberson,"(16.0, 32.0]",1,2,0,0,0,0,0,0
TX,Culberson,"(16384.0, inf]",0,0,0,1,0,0,0,0
TX,Culberson,"(32.0, 64.0]",1,0,808,0,0,3,0,0
TX,Culberson,"(64.0, 128.0]",0,0,16,0,0,0,0,0
TX,Culberson,ALL,2,2,825,1,0,3,0,0
TX,Dallam,"(32.0, 64.0]",0,0,290,0,0,3,0,0
TX,Dallam,"(64.0, 128.0]",0,0,3,0,0,0,0,0
TX,Dallam,"(8192.0, 16384.0]",0,0,0,2,0,0,0,0
TX,Dallam,ALL,0,0,293,2,0,3,0,0
TX,Dallas,"(0.0, 16.0]",0,0,20604,0,0,951,0,0
TX,Dallas,"(1024.0, 2048.0]",0,0,0,21,0,0,0,0
TX,Dallas,"(128.0, 256.0]",8,1,2251,90,1,448,22,1
TX,Dallas,"(16.0, 32.0]",17478,942,16727,284,5,1516,932,2
TX,Dallas,"(16384.0, inf]",0,0,0,57,0,0,0,1
TX,Dallas,"(2048.0, 4096.0]",0,0,0,53,0,0,0,1
TX,Dallas,"(256.0, 512.0]",1,0,181,337,1,41,2,1
TX,Dallas,"(32.0, 64.0]",14135,1212,95789,140,1,3552,1319,3
TX,Dallas,"(4096.0, 8192.0]",0,0,0,24,0,1,0,0
TX,Dallas,"(512.0, 1024.0]",0,0,6,313,283,0,0,0
TX,Dallas,"(64.0, 128.0]",567,23,12317,35,0,1609,370,0
TX,Dallas,"(8192.0, 16384.0]",0,0,0,8,0,0,0,0
TX,Dallas,ALL,32189,2178,147875,1362,291,8118,2645,9
TX,Dawson,"(16384.0, inf]",0,0,0,2,0,0,0,0
TX,Dawson,"(32.0, 64.0]",0,0,390,0,0,2,0,0
TX,Dawson,"(64.0, 128.0]",0,0,7,0,0,0,0,0
TX,Dawson,ALL,0,0,397,2,0,2,0,0
TX,De Witt,"(1024.0, 2048.0]",0,0,0,0,0,1,0,0
TX,De Witt,"(16.0, 32.0]",0,0,0,0,0,1,0,0
TX,De Witt,"(16384.0, inf]",0,0,0,0,0,1,0,0
TX,De Witt,"(32.0, 64.0]",0,0,194,0,0,1,0,1
TX,De Witt,"(4096.0, 8192.0]",0,0,0,0,0,1,0,0
TX,De Witt,"(64.0, 128.0]",0,0,3,0,0,0,0,0
TX,De Witt,"(8192.0, 16384.0]",0,0,0,0,0,2,0,0
TX,De Witt,ALL,0,0,197,0,0,7,0,1
TX,DeWitt,"(0.0, 16.0]",0,0,6,0,0,0,0,0
TX,DeWitt,"(16.0, 32.0]",0,0,2,0,0,0,0,0
TX,DeWitt,"(16384.0, inf]",0,0,0,1,0,2,0,0
TX,DeWitt,"(32.0, 64.0]",1,0,975,0,0,2,0,0
TX,DeWitt,"(64.0, 128.0]",0,0,38,0,0,0,0,0
TX,DeWitt,"(8192.0, 16384.0]",0,0,0,0,0,3,0,0
TX,DeWitt,ALL,1,0,1021,1,0,7,0,0
TX,Deaf Smith,"(16.0, 32.0]",1,0,0,0,0,0,0,0
TX,Deaf Smith,"(32.0, 64.0]",0,0,104,0,0,1,0,0
TX,Deaf Smith,"(64.0, 128.0]",0,0,4,0,0,0,0,0
TX,Deaf Smith,ALL,1,0,108,0,0,1,0,0
TX,Delta,"(16.0, 32.0]",2,0,0,0,0,2,0,0
TX,Delta,"(16384.0, inf]",0,0,0,1,0,0,0,0
TX,Delta,"(256.0, 512.0]",0,0,0,0,0,2,0,0
TX,Delta,"(32.0, 64.0]",0,0,54,0,0,0,0,0
TX,Delta,"(64.0, 128.0]",0,0,3,0,0,0,0,0
TX,Delta,ALL,2,0,57,1,0,4,0,0
TX,Denton,"(1024.0, 2048.0]",0,0,0,6,0,0,0,0
TX,Denton,"(128.0, 256.0]",0,0,181,2,0,11,1,0
TX,Denton,"(16.0, 32.0]",255,6,0,14,0,16,39,0
TX,Denton,"(16384.0, inf]",0,0,0,109,0,0,0,2
TX,Denton,"(2048.0, 4096.0]",0,0,0,8,0,0,0,0
TX,Denton,"(256.0, 512.0]",0,0,10,29,0,4,0,0
TX,Denton,"(32.0, 64.0]",230,13,10601,8,0,127,53,0
TX,Denton,"(4096.0, 8192.0]",0,0,0,14,0,0,0,0
TX,Denton,"(512.0, 1024.0]",0,0,0,84,36,1,0,0
TX,Denton,"(64.0, 128.0]",4,0,1333,0,0,29,8,0
TX,Denton,"(8192.0, 16384.0]",0,0,0,11,0,0,0,0
TX,Denton,ALL,489,19,12125,285,36,188,101,2
TX,Dickens,"(16384.0, inf]",0,0,0,1,0,0,0,0
TX,Dickens,"(32.0, 64.0]",0,0,110,0,0,0,0,0
TX,Dickens,"(64.0, 128.0]",0,0,6,0,0,0,0,0
TX,Dickens,ALL,0,0,116,1,0,0,0,0
TX,Dimmit,"(128.0, 256.0]",0,0,11,0,0,0,0,0
TX,Dimmit,"(16.0, 32.0]",0,0,0,1,0,1,0,0
TX,Dimmit,"(256.0, 512.0]",0,0,2,0,0,0,0,0
TX,Dimmit,"(32.0, 64.0]",0,0,953,0,0,1,0,0
TX,Dimmit,"(4096.0, 8192.0]",0,0,0,0,0,2,0,0
TX,Dimmit,"(64.0, 128.0]",1,0,95,0,0,1,0,0
TX,Dimmit,ALL,1,0,1061,1,0,5,0,0
TX,Donley,"(16.0, 32.0]",0,0,0,0,0,2,0,0
TX,Donley,"(16384.0, inf]",0,0,0,2,0,0,0,0
TX,Donley,"(32.0, 64.0]",0,0,97,0,0,0,0,0
TX,Donley,"(64.0, 128.0]",0,0,3,0,0,1,0,0
TX,Donley,ALL,0,0,100,2,0,3,0,0
TX,Duval,"(16.0, 32.0]",0,0,0,0,0,1,0,0
TX,Duval,"(32.0, 64.0]",0,0,2073,0,0,11,0,0
TX,Duval,"(64.0, 128.0]",0,0,6,0,0,0,0,0
TX,Duval,ALL,0,0,2079,0,0,12,0,0
TX,Eastland,"(1024.0, 2048.0]",0,0,0,1,0,0,0,0
TX,Eastland,"(128.0, 256.0]",0,0,4,0,0,1,0,0
TX,Eastland,"(16.0, 32.0]",3,0,0,1,0,2,0,0
TX,Eastland,"(16384.0, inf]",0,0,0,2,0,0,0,0
TX,Eastland,"(256.0, 512.0]",0,0,0,1,0,0,0,0
TX,Eastland,"(32.0, 64.0]",2,0,894,0,0,10,0,0
TX,Eastland,"(64.0, 128.0]",0,0,55,0,0,3,0,0
TX,Eastland,ALL,5,0,953,5,0,16,0,0
TX,Ector,"(128.0, 256.0]",0,0,74,0,0,1,0,0
TX,Ector,"(16.0, 32.0]",11,0,0,6,0,7,0,0
TX,Ector,"(16384.0, inf]",0,0,0,3,0,0,0,0
TX,Ector,"(256.0, 512.0]",0,0,12,1,0,0,0,0
TX,Ector,"(32.0, 64.0]",3,0,1550,0,0,12,1,0
TX,Ector,"(512.0, 1024.0]",0,0,3,0,0,0,0,0
TX,Ector,"(64.0, 128.0]",1,0,268,0,0,1,1,0
TX,Ector,ALL,15,0,1907,10,0,21,2,0
TX,Edwards,"(16.0, 32.0]",0,0,0,0,0,1,0,0
TX,Edwards,"(32.0, 64.0]",0,0,32,0,0,0,0,0
TX,Edwards,ALL,0,0,32,0,0,1,0,0
TX,El Paso,"(1024.0, 2048.0]",0,0,0,4,0,0,0,0
TX,El Paso,"(128.0, 256.0]",6,0,43,15,0,6,1,0
TX,El Paso,"(16.0, 32.0]",2648,186,1,129,0,98,29,0
TX,El Paso,"(16384.0, inf]",0,0,0,12,0,0,0,0
TX,El Paso,"(2048.0, 4096.0]",0,0,0,5,0,0,0,0
TX,El Paso,"(256.0, 512.0]",0,0,2,26,0,1,0,0
TX,El Paso,"(32.0, 64.0]",1064,12,5256,18,0,54,4,0
TX,El Paso,"(4096.0, 8192.0]",0,0,0,3,0,0,0,0
TX,El Paso,"(512.0, 1024.0]",0,0,0,9,66,0,0,1
TX,El Paso,"(64.0, 128.0]",131,5,519,7,0,28,4,0
TX,El Paso,ALL,3849,203,5821,228,66,187,38,1
TX,Ellis,"(0.0, 16.0]",0,0,1747,1,0,49,0,0
TX,Ellis,"(1024.0, 2048.0]",0,0,0,6,0,0,0,0
TX,Ellis,"(128.0, 256.0]",0,0,16,1,0,2,0,0
TX,Ellis,"(16.0, 32.0]",84,11,735,4,0,27,8,0
TX,Ellis,"(16384.0, inf]",0,0,0,15,0,0,0,0
TX,Ellis,"(2048.0, 4096.0]",0,0,0,8,0,1,0,0
TX,Ellis,"(256.0, 512.0]",0,0,2,30,0,2,0,2
TX,Ellis,"(32.0, 64.0]",91,12,3179,2,0,47,14,0
TX,Ellis,"(4096.0, 8192.0]",0,0,0,14,0,1,0,0
TX,Ellis,"(512.0, 1024.0]",0,0,0,52,0,0,0,2
TX,Ellis,"(64.0, 128.0]",8,0,238,2,0,6,6,0
TX,Ellis,"(8192.0, 16384.0]",0,0,0,1,0,0,0,0
TX,Ellis,ALL,183,23,5917,136,0,135,28,4
TX,Erath,"(0.0, 16.0]",0,0,241,0,0,0,0,0
TX,Erath,"(128.0, 256.0]",0,0,1,0,0,0,0,0
TX,Erath,"(16.0, 32.0]",0,0,122,0,0,1,0,0
TX,Erath,"(16384.0, inf]",0,0,0,6,0,0,0,0
TX,Erath,"(32.0, 64.0]",1,0,1123,0,0,3,0,0
TX,Erath,"(4096.0, 8192.0]",0,0,0,1,0,0,0,0
TX,Erath,"(64.0, 128.0]",1,0,43,5,0,0,0,0
TX,Erath,ALL,2,0,1530,12,0,4,0,0
TX,Falls,"(0.0, 16.0]",0,0,75,0,0,0,0,0
TX,Falls,"(128.0, 256.0]",0,0,3,0,0,1,0,0
TX,Falls,"(16.0, 32.0]",4,0,58,0,0,1,0,0
TX,Falls,"(16384.0, inf]",0,0,0,3,0,0,0,0
TX,Falls,"(32.0, 64.0]",3,0,487,1,0,3,0,0
TX,Falls,"(512.0, 1024.0]",0,0,0,2,0,0,0,0
TX,Falls,"(64.0, 128.0]",1,0,33,0,0,4,4,0
TX,Falls,ALL,8,0,656,6,0,9,4,0
TX,Fannin,"(16.0, 32.0]",1,0,0,0,0,0,0,0
TX,Fannin,"(16384.0, inf]",0,0,0,5,0,0,0,0
TX,Fannin,"(32.0, 64.0]",0,0,417,0,0,2,0,0
TX,Fannin,"(64.0, 128.0]",0,0,26,0,0,0,0,0
TX,Fannin,ALL,1,0,443,5,0,2,0,0
TX,Fayette,"(0.0, 16.0]",0,0,207,0,0,8,0,0
TX,Fayette,"(1024.0, 2048.0]",0,0,0,0,0,10,0,0
TX,Fayette,"(128.0, 256.0]",0,0,5,0,0,1,0,0
TX,Fayette,"(16.0, 32.0]",6,0,115,0,0,8,0,0
TX,Fayette,"(16384.0, inf]",0,0,0,1,0,4,0,0
TX,Fayette,"(2048.0, 4096.0]",0,0,0,0,0,5,0,0
TX,Fayette,"(256.0, 512.0]",0,0,1,0,0,1,0,0
TX,Fayette,"(32.0, 64.0]",4,0,952,0,0,4,2,0
TX,Fayette,"(4096.0, 8192.0]",0,0,0,0,0,56,0,0
TX,Fayette,"(512.0, 1024.0]",0,0,0,0,0,1,0,0
TX,Fayette,"(64.0, 128.0]",3,0,59,0,0,4,1,0
TX,Fayette,"(8192.0, 16384.0]",0,0,0,0,0,2,0,0
TX,Fayette,ALL,13,0,1339,1,0,104,3,0
TX,Fisher,"(32.0, 64.0]",1,0,190,0,0,1,0,0
TX,Fisher,"(64.0, 128.0]",0,0,2,0,0,1,0,0
TX,Fisher,ALL,1,0,192,0,0,2,0,0
TX,Floyd,"(128.0, 256.0]",0,0,7,0,0,0,0,0
TX,Floyd,"(16384.0, inf]",0,0,0,1,0,0,0,0
TX,Floyd,"(256.0, 512.0]",0,0,9,0,0,0,0,0
TX,Floyd,"(32.0, 64.0]",0,0,385,0,0,1,0,0
TX,Floyd,"(64.0, 128.0]",0,0,63,0,0,0,0,0
TX,Floyd,ALL,0,0,464,1,0,1,0,0
TX,Foard,"(16.0, 32.0]",0,1,0,0,0,0,0,0
TX,Foard,"(32.0, 64.0]",0,0,75,0,0,0,0,0
TX,Foard,"(64.0, 128.0]",0,0,1,0,0,0,0,0
TX,Foard,ALL,0,1,76,0,0,0,0,0
TX,Fort Bend,"(0.0, 16.0]",0,0,1828,0,0,72,0,0
TX,Fort Bend,"(1024.0, 2048.0]",0,0,0,5,0,66,0,0
TX,Fort Bend,"(128.0, 256.0]",1,0,261,2,0,159,1,0
TX,Fort Bend,"(16.0, 32.0]",497,77,1322,9,0,134,34,1
TX,Fort Bend,"(16384.0, inf]",0,0,0,8,0,2,0,0
TX,Fort Bend,"(2048.0, 4096.0]",0,0,0,3,0,8,1,0
TX,Fort Bend,"(256.0, 512.0]",0,0,64,14,0,97,0,1
TX,Fort Bend,"(32.0, 64.0]",156,28,9814,5,0,220,16,0
TX,Fort Bend,"(4096.0, 8192.0]",0,0,0,1,0,5,0,0
TX,Fort Bend,"(512.0, 1024.0]",0,0,10,1,0,44,0,0
TX,Fort Bend,"(64.0, 128.0]",7,1,1500,2,0,127,3,0
TX,Fort Bend,"(8192.0, 16384.0]",0,0,0,4,0,0,0,0
TX,Fort Bend,ALL,661,106,14799,54,0,934,55,2
TX,Franklin,"(16.0, 32.0]",2,0,0,0,0,0,0,0
TX,Franklin,"(32.0, 64.0]",0,0,209,0,0,0,0,0
TX,Franklin,"(64.0, 128.0]",0,0,10,0,0,2,0,0
TX,Franklin,ALL,2,0,219,0,0,2,0,0
TX,Freestone,"(0.0, 16.0]",0,0,151,0,0,1,0,0
TX,Freestone,"(1024.0, 2048.0]",0,0,0,0,0,2,0,0
TX,Freestone,"(128.0, 256.0]",0,0,3,0,0,2,0,0
TX,Freestone,"(16.0, 32.0]",8,0,95,1,0,4,1,0
TX,Freestone,"(16384.0, inf]",0,0,0,2,0,0,1,1
TX,Freestone,"(32.0, 64.0]",8,1,607,0,0,2,1,0
TX,Freestone,"(64.0, 128.0]",1,0,49,0,0,2,2,0
TX,Freestone,ALL,17,1,905,3,0,13,5,1
TX,Frio,"(128.0, 256.0]",0,0,1,0,0,0,0,0
TX,Frio,"(16.0, 32.0]",2,0,0,0,0,2,0,0
TX,Frio,"(32.0, 64.0]",0,0,391,0,0,2,0,0
TX,Frio,"(64.0, 128.0]",0,0,25,0,0,3,0,0
TX,Frio,ALL,2,0,417,0,0,7,0,0
TX,Gaines,"(16384.0, inf]",0,0,0,1,0,0,0,0
TX,Gaines,"(32.0, 64.0]",0,0,340,0,0,1,0,0
TX,Gaines,"(64.0, 128.0]",0,0,3,0,0,0,0,0
TX,Gaines,ALL,0,0,343,1,0,1,0,0
TX,Galveston,"(1024.0, 2048.0]",0,0,0,1,0,6,0,0
TX,Galveston,"(128.0, 256.0]",0,0,46,0,0,16,0,0
TX,Galveston,"(16.0, 32.0]",131,7,0,7,0,27,15,0
TX,Galveston,"(16384.0, inf]",0,0,0,5,0,1,0,0
TX,Galveston,"(2048.0, 4096.0]",0,0,0,1,0,0,0,0
TX,Galveston,"(256.0, 512.0]",0,0,7,11,0,4,0,0
TX,Galveston,"(32.0, 64.0]",30,1,5749,0,0,59,4,1
TX,Galveston,"(4096.0, 8192.0]",0,0,0,2,0,6,0,0
TX,Galveston,"(512.0, 1024.0]",0,0,0,3,0,3,0,0
TX,Galveston,"(64.0, 128.0]",0,0,422,4,0,27,2,0
TX,Galveston,"(8192.0, 16384.0]",0,0,0,2,0,1,0,0
TX,Galveston,ALL,161,8,6224,36,0,150,21,1
TX,Garza,"(16.0, 32.0]",1,0,0,0,0,0,0,0
TX,Garza,"(16384.0, inf]",0,0,0,1,0,0,0,0
TX,Garza,"(32.0, 64.0]",0,0,302,0,0,1,0,0
TX,Garza,"(64.0, 128.0]",0,0,10,0,0,0,0,0
TX,Garza,ALL,1,0,312,1,0,1,0,0
TX,Gillespie,"(1024.0, 2048.0]",0,0,0,1,0,0,0,0
TX,Gillespie,"(16.0, 32.0]",4,1,0,0,0,1,1,0
TX,Gillespie,"(32.0, 64.0]",1,0,631,0,0,17,0,0
TX,Gillespie,"(64.0, 128.0]",0,0,28,0,0,0,0,0
TX,Gillespie,ALL,5,1,659,1,0,18,1,0
TX,Glasscock,"(128.0, 256.0]",0,0,1,0,0,0,0,0
TX,Glasscock,"(16.0, 32.0]",1,0,2,1,0,0,0,0
TX,Glasscock,"(32.0, 64.0]",0,0,438,0,0,0,0,0
TX,Glasscock,"(64.0, 128.0]",0,0,18,0,0,0,0,0
TX,Glasscock,ALL,1,0,459,1,0,0,0,0
TX,Goliad,"(1024.0, 2048.0]",0,0,0,0,0,2,0,0
TX,Goliad,"(16.0, 32.0]",1,0,0,0,0,2,0,0
TX,Goliad,"(16384.0, inf]",0,0,0,1,0,1,0,0
TX,Goliad,"(32.0, 64.0]",0,1,1453,0,0,10,0,0
TX,Goliad,"(64.0, 128.0]",1,0,4,0,0,0,0,0
TX,Goliad,ALL,2,1,1457,1,0,15,0,0
TX,Gonzales,"(0.0, 16.0]",0,0,141,0,0,3,0,0
TX,Gonzales,"(1024.0, 2048.0]",0,0,0,0,0,1,0,0
TX,Gonzales,"(128.0, 256.0]",0,0,10,0,0,2,0,0
TX,Gonzales,"(16.0, 32.0]",2,1,67,0,0,2,1,0
TX,Gonzales,"(16384.0, inf]",0,0,0,3,0,0,0,0
TX,Gonzales,"(2048.0, 4096.0]",0,0,0,0,0,4,0,0
TX,Gonzales,"(256.0, 512.0]",0,0,1,0,0,1,0,0
TX,Gonzales,"(32.0, 64.0]",3,1,1503,0,0,16,1,0
TX,Gonzales,"(4096.0, 8192.0]",0,0,0,0,0,4,0,0
TX,Gonzales,"(512.0, 1024.0]",0,0,0,0,0,1,0,0
TX,Gonzales,"(64.0, 128.0]",2,0,94,0,0,5,0,0
TX,Gonzales,ALL,7,2,1816,3,0,39,2,0
TX,Gray,"(128.0, 256.0]",0,0,2,0,0,0,0,0
TX,Gray,"(16.0, 32.0]",0,0,0,0,0,2,0,0
TX,Gray,"(16384.0, inf]",0,0,0,2,0,0,0,0
TX,Gray,"(256.0, 512.0]",0,0,0,0,0,1,0,0
TX,Gray,"(32.0, 64.0]",0,0,346,0,0,2,0,0
TX,Gray,"(64.0, 128.0]",0,0,15,0,0,2,0,0
TX,Gray,ALL,0,0,363,2,0,7,0,0
TX,Grayson,"(128.0, 256.0]",0,0,5,0,0,1,0,0
TX,Grayson,"(16.0, 32.0]",11,0,0,0,0,2,0,0
TX,Grayson,"(16384.0, inf]",0,0,0,5,0,0,0,0
TX,Grayson,"(32.0, 64.0]",14,1,917,0,0,14,1,0
TX,Grayson,"(512.0, 1024.0]",0,0,0,1,0,0,0,0
TX,Grayson,"(64.0, 128.0]",0,0,37,4,0,1,2,0
TX,Grayson,ALL,25,1,959,10,0,18,3,0
TX,Gregg,"(128.0, 256.0]",0,0,17,0,0,0,0,0
TX,Gregg,"(16.0, 32.0]",33,0,0,1,0,6,1,0
TX,Gregg,"(16384.0, inf]",0,0,0,6,0,0,0,0
TX,Gregg,"(256.0, 512.0]",0,0,2,1,0,0,0,0
TX,Gregg,"(32.0, 64.0]",46,2,1475,0,0,18,0,0
TX,Gregg,"(64.0, 128.0]",2,0,139,0,0,8,0,0
TX,Gregg,"(8192.0, 16384.0]",0,0,0,2,0,0,0,0
TX,Gregg,ALL,81,2,1633,10,0,32,1,0
TX,Grimes,"(0.0, 16.0]",0,0,79,0,0,3,0,0
TX,Grimes,"(1024.0, 2048.0]",0,0,0,0,0,7,0,0
TX,Grimes,"(128.0, 256.0]",0,0,3,0,0,0,0,0
TX,Grimes,"(16.0, 32.0]",1,0,119,0,0,1,0,0
TX,Grimes,"(16384.0, inf]",0,0,0,3,0,0,0,0
TX,Grimes,"(2048.0, 4096.0]",0,0,0,0,0,2,0,0
TX,Grimes,"(256.0, 512.0]",0,0,0,2,0,0,0,0
TX,Grimes,"(32.0, 64.0]",3,0,541,0,0,8,0,0
TX,Grimes,"(4096.0, 8192.0]",0,0,0,0,0,1,0,0
TX,Grimes,"(512.0, 1024.0]",0,0,0,0,0,2,0,0
TX,Grimes,"(64.0, 128.0]",1,0,41,0,0,5,0,0
TX,Grimes,"(8192.0, 16384.0]",0,0,0,2,0,0,0,0
TX,Grimes,ALL,5,0,783,7,0,29,0,0
TX,Guadalupe,"(0.0, 16.0]",0,0,308,0,0,6,0,0
TX,Guadalupe,"(1024.0, 2048.0]",0,0,0,0,0,2,0,0
TX,Guadalupe,"(128.0, 256.0]",0,0,8,2,0,10,0,0
TX,Guadalupe,"(16.0, 32.0]",38,4,159,0,0,2,2,0
TX,Guadalupe,"(16384.0, inf]",0,0,0,8,0,0,0,0
TX,Guadalupe,"(2048.0, 4096.0]",0,0,0,2,0,0,0,0
TX,Guadalupe,"(256.0, 512.0]",0,0,2,14,0,5,0,0
TX,Guadalupe,"(32.0, 64.0]",40,1,1776,1,0,40,4,0
TX,Guadalupe,"(4096.0, 8192.0]",0,0,0,0,0,1,0,0
TX,Guadalupe,"(512.0, 1024.0]",0,0,0,9,0,0,0,0
TX,Guadalupe,"(64.0, 128.0]",2,0,163,0,0,10,5,0
TX,Guadalupe,"(8192.0, 16384.0]",0,0,0,0,0,1,0,0
TX,Guadalupe,ALL,80,5,2416,36,0,77,11,0
TX,Hale,"(16.0, 32.0]",1,0,0,2,0,1,0,0
TX,Hale,"(16384.0, inf]",0,0,0,2,0,1,0,0
TX,Hale,"(256.0, 512.0]",0,0,0,1,0,0,0,0
TX,Hale,"(32.0, 64.0]",0,0,505,0,0,3,0,0
TX,Hale,"(64.0, 128.0]",2,0,17,0,0,1,0,0
TX,Hale,ALL,3,0,522,5,0,6,0,0
TX,Hall,"(16384.0, inf]",0,0,0,1,0,0,0,0
TX,Hall,"(256.0, 512.0]",0,0,0,0,0,1,0,0
TX,Hall,"(32.0, 64.0]",0,0,108,0,0,1,0,0
TX,Hall,"(64.0, 128.0]",0,0,3,0,0,0,0,0
TX,Hall,ALL,0,0,111,1,0,2,0,0
TX,Hamilton,"(0.0, 16.0]",0,0,118,0,0,0,0,0
TX,Hamilton,"(16.0, 32.0]",0,0,98,0,0,0,0,0
TX,Hamilton,"(16384.0, inf]",0,0,0,2,0,1,0,0
TX,Hamilton,"(32.0, 64.0]",0,0,434,0,0,3,0,0
TX,Hamilton,"(64.0, 128.0]",0,0,26,0,0,0,0,0
TX,Hamilton,ALL,0,0,676,2,0,4,0,0
TX,Hansford,"(16384.0, inf]",0,0,0,1,0,0,0,0
TX,Hansford,"(32.0, 64.0]",0,0,144,0,0,0,0,0
TX,Hansford,"(64.0, 128.0]",0,0,32,0,0,0,0,0
TX,Hansford,ALL,0,0,176,1,0,0,0,0
TX,Hardeman,"(16.0, 32.0]",0,0,0,1,0,1,0,0
TX,Hardeman,"(32.0, 64.0]",0,0,199,0,0,0,1,0
TX,Hardeman,ALL,0,0,199,1,0,1,1,0
TX,Hardin,"(1024.0, 2048.0]",0,0,0,0,0,3,0,0
TX,Hardin,"(128.0, 256.0]",0,0,3,0,0,4,0,0
TX,Hardin,"(16.0, 32.0]",2,1,0,1,0,2,0,0
TX,Hardin,"(2048.0, 4096.0]",0,0,0,0,0,7,0,0
TX,Hardin,"(256.0, 512.0]",0,0,0,0,0,1,0,0
TX,Hardin,"(32.0, 64.0]",0,0,901,0,0,7,0,0
TX,Hardin,"(4096.0, 8192.0]",0,0,0,0,0,4,0,0
TX,Hardin,"(512.0, 1024.0]",0,0,0,0,0,4,0,0
TX,Hardin,"(64.0, 128.0]",0,0,52,0,0,5,1,0
TX,Hardin,ALL,2,1,956,1,0,37,1,0
TX,Harris,"(0.0, 16.0]",0,1,30682,0,0,1224,1,0
TX,Harris,"(1024.0, 2048.0]",1,0,2,64,28,65,2,0
TX,Harris,"(128.0, 256.0]",7,5,3487,64,0,638,11,1
TX,Harris,"(16.0, 32.0]",40139,10662,24359,320,2,2994,3734,8
TX,Harris,"(16384.0, inf]",0,0,0,122,0,3,0,0
TX,Harris,"(2048.0, 4096.0]",0,0,0,55,0,58,2,0
TX,Harris,"(256.0, 512.0]",5,0,497,175,0,130,8,0
TX,Harris,"(32.0, 64.0]",10971,2704,162770,29,0,4703,932,4
TX,Harris,"(4096.0, 8192.0]",0,0,0,27,0,40,1,0
TX,Harris,"(512.0, 1024.0]",1,0,78,74,536,62,3,0
TX,Harris,"(64.0, 128.0]",1114,97,22158,42,0,2388,198,4
TX,Harris,"(8192.0, 16384.0]",0,0,0,20,0,8,0,0
TX,Harris,ALL,52238,13469,244033,992,566,12313,4892,17
TX,Harrison,"(128.0, 256.0]",1,0,21,0,0,3,0,0
TX,Harrison,"(16.0, 32.0]",8,0,0,3,0,5,0,0
TX,Harrison,"(16384.0, inf]",0,0,0,5,0,0,0,0
TX,Harrison,"(2048.0, 4096.0]",0,0,0,2,0,0,0,0
TX,Harrison,"(256.0, 512.0]",0,0,1,0,0,1,0,0
TX,Harrison,"(32.0, 64.0]",5,0,1358,0,0,8,0,0
TX,Harrison,"(512.0, 1024.0]",0,0,0,2,0,0,0,0
TX,Harrison,"(64.0, 128.0]",2,0,113,0,0,7,3,0
TX,Harrison,ALL,16,0,1493,12,0,24,3,0
TX,Hartley,"(32.0, 64.0]",0,0,253,0,0,1,0,0
TX,Hartley,"(64.0, 128.0]",0,0,1,0,0,0,0,0
TX,Hartley,ALL,0,0,254,0,0,1,0,0
TX,Haskell,"(16.0, 32.0]",0,0,0,0,0,1,0,0
TX,Haskell,"(32.0, 64.0]",0,0,232,0,0,0,0,0
TX,Haskell,"(64.0, 128.0]",0,0,3,0,0,0,0,0
TX,Haskell,ALL,0,0,235,0,0,1,0,0
TX,Hays,"(0.0, 16.0]",0,0,425,0,0,9,0,0
TX,Hays,"(1024.0, 2048.0]",0,0,0,3,0,98,0,0
TX,Hays,"(128.0, 256.0]",1,0,24,19,0,7,3,0
TX,Hays,"(16.0, 32.0]",140,118,400,6,0,35,28,0
TX,Hays,"(16384.0, inf]",0,0,0,30,0,58,0,1
TX,Hays,"(2048.0, 4096.0]",0,0,0,5,0,13,0,0
TX,Hays,"(256.0, 512.0]",0,0,2,51,0,8,1,0
TX,Hays,"(32.0, 64.0]",173,176,2154,8,0,70,46,0
TX,Hays,"(4096.0, 8192.0]",0,0,0,5,0,10,0,0
TX,Hays,"(512.0, 1024.0]",0,0,0,48,38,13,0,0
TX,Hays,"(64.0, 128.0]",2,1,164,4,0,15,11,0
TX,Hays,"(8192.0, 16384.0]",0,0,0,5,0,3,0,0
TX,Hays,ALL,316,295,3169,184,38,339,89,1
TX,Hemphill,"(128.0, 256.0]",0,0,1,0,0,0,0,0
TX,Hemphill,"(16384.0, inf]",0,0,0,1,0,0,0,0
TX,Hemphill,"(32.0, 64.0]",0,0,165,0,0,0,0,0
TX,Hemphill,"(64.0, 128.0]",0,0,1,0,0,0,0,0
TX,Hemphill,ALL,0,0,167,1,0,0,0,0
TX,Henderson,"(0.0, 16.0]",0,0,56,0,0,1,0,0
TX,Henderson,"(128.0, 256.0]",0,0,1,0,0,0,0,0
TX,Henderson,"(16.0, 32.0]",1,0,86,0,0,1,0,0
TX,Henderson,"(16384.0, inf]",0,0,0,8,0,0,0,0
TX,Henderson,"(32.0, 64.0]",1,0,993,0,0,12,0,0
TX,Henderson,"(64.0, 128.0]",0,0,39,0,0,6,0,0
TX,Henderson,ALL,2,0,1175,8,0,20,0,0
TX,Hidalgo,"(1024.0, 2048.0]",0,0,0,0,0,24,0,0
