State,County,"(0.0, 16.0]","(16.0, 32.0]","(32.0, 64.0]","(64.0, 128.0]","(128.0, 256.0]","(256.0, 512.0]","(512.0, 1024.0]","(1024.0, 2048.0]","(2048.0, 4096.0]","(4096.0, 8192.0]","(8192.0, 16384.0]","(16384.0, 32768.0]","(32768.0, 65536.0]","(65536.0, 131072.0]","(131072.0, 262144.0]","(262144.0, 524288.0]","(524288.0, inf]"
MS,Grenada,0,2,367,3,0,0,0,0,0,0,0,0,0,0,0,0,0
MS,Hancock,0,35,719,24,8,0,1,0,0,0,0,0,0,0,0,0,0
MS,Harrison,0,164,4269,209,17,3,68,2,1,0,2,4,2,0,1,1,0
MS,Hinds,0,480,2100,231,24,11,3,1,0,0,1,0,1,0,0,0,0
MS,Holmes,0,5,436,2,0,0,0,0,0,0,0,0,0,0,0,0,0
MS,Humphreys,0,0,105,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MS,Issaquena,0,0,70,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MS,Itawamba,0,6,174,19,6,0,0,0,0,0,0,0,0,2,0,1,0
MS,Jackson,0,153,2769,116,8,0,1,1,1,1,1,1,0,0,0,0,0
MS,Jasper,0,0,289,16,0,0,0,0,0,0,0,0,0,0,0,0,0
MS,Jefferson,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS,Jefferson Davis,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS,Jones,0,26,759,30,1,1,0,0,0,0,0,0,0,0,0,0,0
MS,Kemper,0,0,104,10,1,0,0,0,0,0,0,0,0,0,0,0,0
MS,Lafayette,0,26,266,36,1,1,15,0,0,0,0,0,0,0,0,0,0
MS,Lamar,0,121,609,28,4,0,0,0,0,0,0,0,0,0,0,0,0
MS,Lauderdale,0,25,263,17,1,3,0,0,0,0,0,0,0,0,0,0,0
MS,Lawrence,0,0,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MS,Leake,0,2,160,1,0,1,0,0,0,0,0,0,0,0,0,0,0
MS,Lee,0,7,442,53,7,1,10,0,1,0,4,2,1,0,0,0,0
MS,Leflore,0,2,515,14,0,0,4,0,0,0,0,0,0,0,0,0,0
MS,Lincoln,0,3,249,15,0,0,0,0,0,0,0,0,0,0,0,0,0
MS,Lowndes,0,3,260,13,0,0,0,0,0,0,2,0,1,0,1,1,0
MS,Madison,0,63,1329,119,7,0,0,0,0,0,0,0,0,0,0,0,0
MS,Marion,0,5,218,18,0,0,0,0,0,0,0,0,0,0,0,0,0
MS,Marshall,0,12,836,25,4,0,0,0,0,0,0,0,0,0,0,0,0
MS,Monroe,0,4,194,7,1,0,0,0,0,0,0,0,0,0,0,0,0
MS,Montgomery,0,1,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS,Neshoba,0,0,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MS,Newton,0,10,95,5,1,2,3,0,0,0,0,0,0,0,0,0,0
MS,Noxubee,0,1,76,1,0,0,0,0,0,1,0,0,0,0,0,0,0
MS,Oktibbeha,0,1,163,7,0,0,17,1,0,1,0,0,0,0,1,1,0
MS,Panola,0,13,504,18,4,0,2,0,0,0,0,0,0,0,0,1,0
MS,Pearl River,0,16,373,7,2,0,0,0,0,0,0,0,0,0,0,0,0
MS,Perry,0,4,121,1,0,0,0,0,0,0,0,1,0,0,0,0,0
MS,Pike,0,21,698,40,5,3,13,1,2,1,0,2,2,1,0,0,0
MS,Pontotoc,0,0,189,11,0,0,0,0,0,0,0,0,0,0,0,0,0
MS,Prentiss,0,1,83,3,0,0,0,0,0,1,1,0,0,0,0,0,0
MS,Quitman,0,0,133,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MS,Rankin,0,116,2110,331,24,4,78,0,0,0,0,0,0,1,0,0,0
MS,Scott,0,8,272,21,2,0,0,0,0,0,0,0,0,0,0,0,0
MS,Sharkey,0,1,208,6,0,0,0,0,0,0,0,0,0,0,0,0,0
MS,Simpson,0,4,268,13,1,0,0,0,0,0,0,0,0,0,0,0,0
MS,Smith,0,1,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS,Stone,0,10,186,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MS,Sunflower,0,1,368,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MS,Tallahatchie,0,0,188,7,0,0,0,0,0,0,0,0,0,0,0,0,0
MS,Tate,0,15,224,4,1,2,1,0,0,0,0,0,0,0,0,0,0
MS,Tippah,0,0,321,15,0,0,0,0,0,2,0,0,0,0,0,0,0
MS,Tishomingo,0,4,128,0,0,1,1,1,0,0,0,0,0,0,0,0,0
MS,Tunica,0,1,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS,Union,0,4,123,3,0,0,0,0,0,0,0,0,0,0,1,0,0
MS,Walthall,0,1,89,3,0,0,0,0,0,0,0,0,0,0,0,0,0
MS,Warren,0,26,388,11,3,1,0,0,0,0,0,0,0,0,0,0,0
MS,Washington,0,4,469,6,1,0,0,0,0,0,0,0,0,0,0,0,0
MS,Wayne,0,4,260,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MS,Webster,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS,Wilkinson,0,2,244,3,0,0,1,0,1,0,1,0,1,0,0,0,0
MS,Winston,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS,Yalobusha,0,7,195,6,0,3,0,0,0,0,0,0,0,0,0,0,0
MS,Yazoo,0,6,376,6,0,0,0,0,0,0,0,0,0,0,0,0,0
MT,ALL,2,53,50717,1088,83,12,22,0,5,26,88,9,4,0,4,4,3
MT,Beaverhead,0,0,888,9,2,0,0,0,0,0,1,0,0,0,0,0,0
MT,Big Horn,0,2,3033,22,2,0,0,0,0,0,1,0,0,0,0,0,0
MT,Blaine,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,0,0
MT,Broadwater,0,0,471,4,0,0,0,0,0,0,0,0,0,0,0,0,0
MT,Carbon,0,1,194,4,0,1,0,0,0,0,3,0,0,0,0,0,0
MT,Carter,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MT,Cascade,0,1,766,9,0,0,1,0,0,1,6,0,0,0,0,0,1
MT,Chouteau,0,0,397,24,0,0,0,0,0,0,0,0,0,0,0,0,0
MT,Custer,0,8,830,9,0,0,0,0,0,0,0,0,0,0,0,0,0
MT,Dawson,0,0,145,3,0,0,0,0,0,0,0,0,0,0,0,0,0
MT,Deer Lodge,0,0,185,1,0,0,0,0,0,1,0,0,0,0,0,0,0
MT,Fallon,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MT,Fergus,0,0,199,2,0,0,0,0,0,0,1,0,0,0,0,0,0
MT,Flathead,0,0,472,30,0,1,0,0,0,2,6,1,0,0,0,0,0
MT,Gallatin,1,9,4371,140,4,0,9,0,0,1,3,0,0,0,1,0,0
MT,Garfield,0,0,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0
MT,Glacier,0,0,93,4,1,0,0,0,0,2,3,0,0,0,0,0,0
MT,Golden Valley,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MT,Granite,0,0,837,3,0,0,0,0,0,4,1,0,0,0,0,0,0
MT,Hill,0,0,85,6,1,0,0,0,0,0,0,0,0,0,0,0,0
MT,Jefferson,0,6,4652,44,0,0,0,0,0,0,2,0,0,0,0,0,0
MT,Judith Basin,0,0,435,16,0,0,0,0,0,0,2,0,0,0,0,0,0
MT,Lake,0,0,429,26,1,0,0,0,0,0,0,1,1,0,0,0,0
MT,Lewis And Clark,0,0,426,4,1,0,0,0,0,0,0,0,0,0,0,0,0
MT,Lewis and Clark,0,1,1706,13,2,0,0,0,3,2,1,0,1,0,0,0,0
MT,Liberty,0,0,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MT,Lincoln,0,0,107,3,0,0,0,0,0,0,0,0,0,0,0,0,0
MT,Madison,0,0,398,6,0,0,0,0,0,0,0,0,0,0,0,0,1
MT,McCone,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MT,Mccone,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MT,Meagher,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MT,Mineral,1,4,4802,42,0,0,0,0,0,1,0,3,1,0,0,0,0
MT,Missoula,0,0,2723,240,48,5,11,0,2,11,26,2,1,0,3,3,1
MT,Musselshell,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MT,Park,0,0,2064,37,4,0,0,0,0,0,1,0,0,0,0,0,0
MT,Petroleum,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MT,Phillips,0,0,53,3,0,0,0,0,0,0,0,0,0,0,0,0,0
MT,Pondera,0,1,84,5,0,0,0,0,0,0,1,0,0,0,0,0,0
MT,Powder River,0,0,5705,183,7,5,0,0,0,0,2,0,0,0,0,0,0
MT,Powell,0,2,1674,13,0,0,0,0,0,0,1,0,0,0,0,0,0
MT,Prairie,0,0,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MT,Ravalli,0,1,259,5,1,0,0,0,0,0,0,0,0,0,0,0,0
MT,Richland,0,0,214,54,5,0,0,0,0,0,2,0,0,0,0,0,0
MT,Roosevelt,0,0,66,0,0,0,0,0,0,0,2,0,0,0,0,0,0
MT,Rosebud,0,0,2588,25,0,0,0,0,0,0,3,0,0,0,0,0,0
MT,Sanders,0,0,91,2,0,0,0,0,0,0,0,0,0,0,0,0,0
MT,Sheridan,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MT,Silver Bow,0,0,1681,4,0,0,0,0,0,0,1,0,0,0,0,0,0
MT,Stillwater,0,3,1809,16,1,0,0,0,0,0,1,0,0,0,0,0,0
MT,Sweet Grass,0,1,1549,19,0,0,0,0,0,0,0,0,0,0,0,0,0
MT,Teton,0,0,103,10,0,0,1,0,0,1,2,1,0,0,0,0,0
MT,Toole,0,1,352,11,0,0,0,0,0,0,2,0,0,0,0,0,0
MT,Treasure,0,0,240,0,0,0,0,0,0,0,1,0,0,0,0,1,0
MT,Valley,0,0,27,0,0,0,0,0,0,0,3,1,0,0,0,0,0
MT,Wheatland,0,0,208,2,0,0,0,0,0,0,0,0,0,0,0,0,0
MT,Wibaux,0,0,50,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MT,Yellowstone,0,12,2460,29,2,0,0,0,0,0,9,0,0,0,0,0,0
NC,ALL,1,39646,205348,20930,2113,659,1424,126,72,70,40,49,53,57,111,58,36
NC,Alamance,0,119,1193,39,2,4,4,1,2,0,0,0,0,0,1,1,5
NC,Alexander,0,3,147,4,0,2,1,0,0,0,0,1,2,0,1,0,0
NC,Alleghany,0,0,73,1,0,0,1,0,0,0,0,1,0,0,0,0,0
NC,Anson,0,4,365,17,1,1,4,0,0,0,0,0,0,0,1,0,0
NC,Ashe,0,1,237,10,1,3,2,0,0,0,0,0,0,0,0,0,1
NC,Avery,0,1,170,8,1,1,1,0,0,0,1,0,0,0,0,0,0
NC,Beaufort,0,1,240,3,0,0,2,0,0,0,0,1,0,1,1,0,0
NC,Bertie,0,2,173,3,0,0,0,0,0,1,0,0,0,0,0,0,0
NC,Bladen,0,1,960,69,1,1,0,0,0,1,0,0,0,2,0,0,0
NC,Brunswick,0,5,1492,84,7,1,0,0,0,0,1,0,0,0,1,1,0
NC,Buncombe,0,187,7178,899,95,25,105,14,4,2,1,3,1,4,30,8,2
NC,Burke,0,42,1159,53,4,2,68,3,0,0,0,0,0,0,1,0,2
NC,Cabarrus,0,219,4989,603,91,35,74,0,2,0,0,1,0,0,1,0,0
NC,Caldwell,0,4,707,20,0,0,0,0,0,0,2,0,0,1,0,0,1
NC,Camden,0,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NC,Carteret,0,1,184,22,1,0,0,0,0,0,0,0,1,1,0,0,0
NC,Caswell,0,3,362,16,0,0,0,0,0,0,0,0,0,0,0,0,0
NC,Catawba,0,70,1406,100,4,3,12,2,1,1,0,0,4,0,2,3,0
NC,Chatham,0,24,1402,42,2,3,1,0,0,0,1,0,0,0,0,0,0
NC,Cherokee,0,0,358,8,0,2,0,0,0,0,0,0,0,0,1,0,0
NC,Chowan,0,0,98,2,0,0,1,0,0,0,0,0,0,0,0,0,0
NC,Clay,0,0,132,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NC,Cleveland,0,12,1169,96,17,26,10,2,0,1,0,0,0,0,1,2,1
NC,Columbus,0,1,549,22,1,0,0,0,0,0,0,2,0,3,5,0,0
NC,Craven,0,2,876,42,0,0,0,0,0,0,0,0,0,0,0,0,0
NC,Cumberland,0,90,2666,331,19,1,5,0,1,0,0,0,0,0,2,0,0
NC,Currituck,0,0,305,27,3,0,0,1,0,0,0,0,0,0,0,0,0
NC,Dare,0,7,2966,227,15,1,2,1,0,0,1,0,0,0,0,0,0
NC,Davidson,0,51,998,52,8,9,3,0,0,0,0,1,0,0,1,1,0
NC,Davie,0,54,2358,241,40,16,1,2,2,2,1,2,5,3,0,0,0
NC,Duplin,0,9,523,26,0,0,1,0,0,1,0,0,0,0,0,0,0
NC,Durham,0,506,5441,873,72,16,105,2,0,0,0,1,0,3,4,0,3
NC,Edgecombe,0,3,288,10,0,1,0,0,0,0,1,0,0,0,0,0,0
NC,Forsyth,0,383,5957,671,65,16,166,1,2,7,1,1,2,1,0,1,1
NC,Franklin,0,15,334,12,2,2,1,0,0,0,0,0,0,0,1,1,0
NC,Gaston,0,169,4795,349,35,7,2,1,0,1,1,0,0,0,2,1,1
NC,Gates,0,1,64,2,0,0,0,1,0,0,0,0,0,0,0,0,0
NC,Graham,0,0,31,0,0,0,0,1,0,0,0,0,0,0,1,0,0
NC,Granville,0,51,365,15,2,0,0,0,0,0,0,0,0,0,1,0,1
NC,Greene,0,0,127,3,0,2,0,0,0,0,0,0,0,0,0,0,0
NC,Guilford,0,1058,5972,399,44,34,139,8,3,2,1,0,2,0,3,3,1
NC,Halifax,0,33,783,44,13,2,1,1,0,1,0,0,0,0,1,0,0
NC,Harnett,0,40,1268,49,3,1,80,0,0,0,0,0,0,0,0,0,0
NC,Haywood,0,72,1134,53,5,4,3,0,0,0,0,0,0,0,0,0,0
NC,Henderson,0,27,1919,124,13,0,4,14,1,0,0,0,0,1,2,2,1
NC,Hertford,0,1,141,3,0,2,0,0,0,0,0,0,0,0,0,0,0
NC,Hoke,0,0,264,9,0,0,0,0,0,0,0,0,0,0,1,0,0
NC,Hyde,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NC,Iredell,0,148,3970,531,77,47,12,0,0,0,0,1,0,0,1,2,0
NC,Jackson,0,1,594,24,8,4,6,0,0,1,0,0,0,0,0,0,0
NC,Johnston,0,342,2697,256,11,23,25,3,7,9,1,3,0,0,2,1,1
NC,Jones,0,0,217,27,12,6,1,0,0,0,0,0,0,0,0,0,0
NC,Lee,0,6,774,24,0,1,0,0,0,0,0,1,0,0,0,1,0
NC,Lenoir,0,2,462,23,1,1,67,0,0,0,0,0,1,0,1,1,0
NC,Lincoln,0,9,1053,106,0,3,0,0,0,0,0,0,0,0,0,0,0
NC,Macon,0,4,701,12,0,0,0,0,0,0,0,0,0,0,0,1,0
NC,Madison,0,3,170,17,1,0,3,0,0,0,0,0,0,0,0,2,0
NC,Martin,0,1,455,17,0,1,2,0,0,0,0,0,0,0,0,0,0
NC,McDowell,0,43,1283,39,9,3,3,10,0,3,0,0,0,1,0,0,0
NC,Mcdowell,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NC,Mecklenburg,1,19177,57249,7619,828,190,236,11,21,16,7,17,25,15,14,7,7
NC,Mitchell,0,1,150,12,2,0,0,0,0,0,0,0,0,0,0,0,0
NC,Montgomery,0,0,399,19,0,1,1,0,0,0,0,0,0,0,0,0,0
NC,Moore,0,18,1911,83,7,1,0,0,1,0,0,0,0,0,2,0,0
NC,Nash,0,38,1218,45,6,5,2,0,0,0,1,0,0,0,0,0,0
NC,New Hanover,0,22,7005,664,58,8,20,1,0,3,0,0,0,0,0,0,0
NC,Northampton,0,14,334,20,4,3,3,1,0,0,0,0,0,0,0,0,0
NC,Onslow,0,6,1783,105,5,0,0,0,0,0,0,1,0,0,1,1,0
NC,Orange,0,130,2009,290,41,5,18,2,0,1,1,0,0,3,3,0,0
NC,Pamlico,0,0,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NC,Pasquotank,0,18,113,2,0,0,0,0,0,0,0,1,0,0,0,0,0
NC,Pender,0,13,1272,179,9,3,0,2,0,1,0,0,0,0,0,0,0
NC,Perquimans,0,1,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NC,Person,0,4,419,21,6,1,1,0,0,0,1,0,0,0,0,0,0
NC,Pitt,0,3,1708,146,10,0,16,0,0,0,0,0,0,0,0,0,1
NC,Polk,0,20,249,6,2,1,3,5,1,1,5,1,0,1,1,2,0
NC,Randolph,0,25,1343,55,5,0,0,1,0,2,1,2,1,1,0,2,0
NC,Richmond,0,3,911,43,2,0,0,0,0,0,0,0,0,0,0,0,0
NC,Robeson,0,67,2931,124,13,3,8,2,1,0,0,0,1,0,2,0,1
NC,Rockingham,0,11,698,18,0,0,0,0,0,1,1,1,0,1,1,1,0
NC,Rowan,0,115,3148,179,26,6,0,1,1,4,1,0,0,0,3,2,2
NC,Rutherford,0,1,450,22,1,1,0,0,0,0,0,0,1,0,1,2,0
NC,Sampson,0,4,1616,135,16,3,2,0,0,0,1,1,0,2,1,1,0
NC,Scotland,0,4,739,38,0,0,4,0,0,0,0,0,0,1,0,1,0
NC,Stanly,0,3,387,19,1,1,2,0,0,0,0,2,0,0,0,0,0
NC,Stokes,0,3,184,6,2,1,0,0,0,0,0,1,2,1,4,0,0
NC,Surry,0,31,993,57,9,12,2,0,1,2,1,0,1,0,2,0,0
NC,Swain,0,4,370,15,1,0,1,0,0,0,0,0,0,0,0,0,0
NC,Transylvania,0,8,341,8,4,1,10,6,0,0,0,0,1,0,0,0,0
NC,Tyrrell,0,0,151,12,0,0,0,0,0,0,0,0,0,0,0,0,0
NC,Union,0,45,2801,720,152,35,8,0,0,0,0,0,0,1,0,0,0
NC,Vance,0,36,267,9,1,1,0,0,0,0,4,0,0,1,0,2,1
NC,Wake,0,15884,31425,3261,192,57,148,20,20,6,2,2,3,1,2,2,2
NC,Warren,0,51,195,10,1,1,0,1,0,0,0,0,0,4,0,0,1
NC,Washington,0,2,119,3,0,0,0,0,0,0,0,0,0,0,0,0,0
NC,Watauga,0,10,951,121,15,1,10,1,0,0,1,0,0,0,2,0,0
NC,Wayne,0,4,550,16,0,0,0,0,0,0,0,0,0,4,1,2,0
NC,Wilkes,0,4,703,30,5,4,0,0,0,0,0,1,0,0,2,1,0
NC,Wilson,0,13,783,38,2,0,9,0,1,0,0,0,0,0,0,0,0
NC,Yadkin,0,16,433,10,0,0,1,0,0,0,0,0,0,0,0,0,0
NC,Yancey,0,0,170,10,0,1,1,4,0,0,0,0,0,0,0,0,0
ND,ALL,0,4,19682,808,59,6,21,0,0,0,4,2,33,0,2,5,0
ND,Adams,0,0,115,7,1,0,0,0,0,0,0,0,0,0,0,0,0
ND,Barnes,0,0,966,40,3,0,0,0,0,0,0,0,0,0,0,0,0
ND,Benson,0,0,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ND,Billings,0,0,155,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ND,Bottineau,0,0,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ND,Bowman,0,0,248,11,0,0,0,0,0,0,0,0,0,0,0,0,0
ND,Burke,0,0,17,2,3,1,0,0,0,0,0,0,0,0,0,0,0
ND,Burleigh,0,0,1605,44,12,0,0,0,0,0,0,1,0,0,0,1,0
ND,Cass,0,2,1767,65,6,0,8,0,0,0,1,0,0,0,0,1,0
ND,Cavalier,0,0,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0
ND,Dickey,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ND,Divide,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ND,Dunn,0,0,1471,66,0,0,0,0,0,0,0,0,1,0,0,1,0
ND,Eddy,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ND,Emmons,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ND,Foster,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ND,Golden Valley,0,0,122,6,0,0,0,0,0,0,1,0,0,0,0,0,0
ND,Grand Forks,0,0,723,6,0,0,13,0,0,0,0,0,0,0,0,0,0
ND,Grant,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ND,Griggs,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ND,Hettinger,0,0,37,2,0,0,0,0,0,0,0,0,1,0,0,0,0
ND,Kidder,0,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ND,LaMoure,0,0,80,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ND,Lamoure,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ND,Logan,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ND,McHenry,0,0,167,5,0,0,0,0,0,0,0,1,0,0,0,0,0
ND,McIntosh,0,0,14,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ND,McKenzie,0,0,758,24,0,0,0,0,0,0,0,0,5,0,0,0,0
ND,McLean,0,0,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0
ND,Mchenry,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ND,Mckenzie,0,0,18,2,0,0,0,0,0,0,0,0,1,0,0,0,0
ND,Mclean,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ND,Mercer,0,0,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ND,Morton,0,0,1541,13,4,0,0,0,0,0,0,0,1,0,0,0,0
ND,Mountrail,0,0,1269,87,5,0,0,0,0,0,0,0,2,0,0,0,0
ND,Nelson,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ND,Oliver,0,0,13,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ND,Pembina,0,0,138,7,2,0,0,0,0,0,1,0,0,0,0,0,0
ND,Pierce,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ND,Ramsey,0,0,152,2,0,0,0,0,0,0,0,0,0,0,0,1,0
ND,Ransom,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ND,Renville,0,0,58,8,0,0,0,0,0,0,0,0,1,0,0,0,0
ND,Richland,0,0,393,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ND,Rolette,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ND,Sargent,0,0,41,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ND,Sheridan,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ND,Sioux,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ND,Slope,0,0,189,8,0,0,0,0,0,0,0,0,0,0,0,0,0
ND,Stark,0,0,442,8,1,0,0,0,0,0,1,0,3,0,0,0,0
ND,Steele,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ND,Stutsman,0,2,1409,8,3,0,0,0,0,0,0,0,0,0,0,0,0
ND,Towner,0,0,29,6,0,1,0,0,0,0,0,0,0,0,0,0,0
ND,Traill,0,0,204,9,0,0,0,0,0,0,0,0,0,0,0,0,0
ND,Walsh,0,0,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ND,Ward,0,0,482,54,13,4,0,0,0,0,0,0,4,0,0,0,0
ND,Wells,0,0,95,2,0,0,0,0,0,0,0,0,0,0,0,0,0
ND,Williams,0,0,3580,302,6,0,0,0,0,0,0,0,4,0,1,1,0
NE,ALL,1405,12108,39489,2300,248,130,319,55,279,270,290,176,244,128,111,96,22
NE,Adams,0,1,146,0,0,0,0,0,0,0,0,0,0,1,2,0,0
NE,Antelope,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,Arthur,0,1,15,3,0,1,0,0,0,0,0,0,0,0,0,0,0
NE,Banner,0,0,153,5,0,0,0,0,0,0,0,0,2,0,0,0,0
NE,Blaine,0,0,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,Boone,0,0,91,4,0,0,1,0,0,0,0,0,0,1,1,1,0
NE,Box Butte,0,0,307,13,0,0,0,0,0,0,0,0,3,0,2,0,0
NE,Boyd,0,0,45,5,0,0,0,0,0,0,0,0,0,1,0,0,0
NE,Brown,0,0,35,1,0,0,0,0,0,0,0,0,1,1,0,0,0
NE,Buffalo,0,7,1127,42,4,0,1,0,0,0,0,2,1,1,2,1,0
NE,Burt,40,37,334,10,5,0,1,0,1,0,0,0,6,3,0,0,0
NE,Butler,0,1,158,2,0,0,0,0,0,0,0,0,0,1,0,2,0
NE,Cass,45,71,400,22,4,3,0,1,0,0,0,2,11,1,0,2,0
NE,Cedar,0,2,536,23,0,1,0,0,0,0,0,0,0,2,2,0,0
NE,Chase,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,Cherry,0,1,242,0,0,1,0,0,0,0,0,0,0,2,0,0,0
NE,Cheyenne,0,3,861,15,0,0,0,0,0,0,0,1,3,1,5,1,0
NE,Clay,0,0,67,16,2,4,0,0,0,0,0,0,1,1,0,1,0
NE,Colfax,0,1,450,13,2,0,1,0,0,0,1,0,0,1,3,1,0
NE,Cuming,0,0,189,2,0,0,0,0,0,0,0,0,0,0,0,1,0
NE,Custer,0,3,216,1,0,0,0,0,0,0,0,0,0,1,3,0,0
NE,Dakota,28,26,923,35,1,2,0,2,0,0,0,2,0,2,2,1,0
NE,Dawes,0,0,314,10,0,0,0,0,0,0,0,0,8,2,0,0,0
NE,Dawson,0,3,812,19,0,0,0,0,2,0,0,0,1,0,3,0,0
NE,Deuel,0,3,653,20,0,0,0,0,0,0,0,2,1,0,1,2,0
NE,Dixon,0,0,201,5,0,0,0,0,0,0,0,0,0,1,0,0,0
NE,Dodge,42,39,799,22,0,0,1,0,0,0,0,1,2,1,1,2,0
NE,Douglas,983,9890,11887,1028,87,64,143,31,250,223,230,103,47,29,21,11,5
NE,Dundy,0,0,48,17,12,4,1,0,0,0,0,0,0,0,0,0,0
NE,Fillmore,0,1,192,3,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,Franklin,0,0,64,5,1,0,0,0,0,0,0,0,1,0,0,0,0
NE,Frontier,0,1,73,2,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,Furnas,0,0,326,73,21,4,2,0,0,0,1,0,3,1,0,3,0
NE,Gage,0,5,146,1,2,0,1,0,0,0,0,1,0,1,1,3,4
NE,Garden,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,Garfield,0,0,21,0,0,0,0,0,0,0,0,0,1,1,0,0,0
NE,Gosper,0,0,36,0,0,0,0,0,0,0,0,0,0,1,0,1,0
NE,Grant,0,0,22,1,0,0,0,0,0,1,0,0,1,0,0,0,0
NE,Greeley,0,1,31,0,0,0,0,0,0,0,0,0,1,1,0,0,0
NE,Hall,0,7,1322,74,9,0,0,0,2,0,0,0,2,1,2,0,0
NE,Hamilton,0,2,438,15,1,0,0,0,0,0,0,1,1,0,0,0,0
NE,Harlan,0,0,244,42,10,0,0,0,0,0,0,0,0,0,1,0,0
NE,Hayes,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,Hitchcock,0,1,74,0,1,1,0,0,0,0,0,0,0,0,0,0,0
NE,Holt,0,2,304,56,8,2,3,0,0,0,0,0,0,1,0,0,0
